,address,company
2329,北京市海淀区知春路 致真大厦19层,紫光云数科技有限公司
2330,北京市海淀区上地三街9号A612号,北京新商界网络科技集团有限公司
2331,北京市海淀区东北旺西路8号中关村软件园21号启明星辰大厦,北京启明星辰信息安全技术有限公司
2332,北京市西城区广安门内大街311号祥龙商务大厦,国网电子商务有限公司
2333,北京市朝阳区光华Soho,Gofun出行-首汽共享汽车
2336,金台西路2号人民日报社新媒体大楼17层,北京人民在线网络有限公司
2337,北京市朝阳区东四环中路远洋国际中心D座803室,联信弘方(北京)科技股份有限公司
2339,北京市朝阳区望京,诺威华仕(北京)管理咨询有限公司
2340,北京市朝阳区霞光里（路）9号中电发展大厦A座8层,尚智逢源(北京)基金销售有限公司
2341,北京市东城区东四南大街礼士胡同54号,中诚信征信有限公司
2343,丰台科技园汉威国际,信和汇诚信用管理(北京)有限公司
2344,北京市海淀区东北旺西路8号中关村软件园10号楼206,北京捷通华声科技股份有限公司
2345,北京海淀区西三环北路甲二号院中关村国防科技园2号楼,北京奥鹏远程教育中心有限公司
2347,北京市西城区金融大街4号,北京纵横盛世软件有限公司
2348,北京市海淀区五道口暂安处甲2号,知豆电动汽车有限公司
2349,亿城国际中心7层（北京市海淀区上地马连洼北路59号）,百望股份有限公司
2350,北京市海淀区,诺威华仕(北京)管理咨询有限公司
2352,北京市朝阳区青年路达美中心T4栋15层,北京华喜创科科技有限公司
2355,北京市海淀区北四环中路211号太极大厦13、14层,中电科技(北京)有限公司
2356,北京市朝阳区光华路4号东方梅地亚中心C座1001,智惠信息咨询（北京）有限公司
2358,北京经济技术开发区荣华南路2号大族广场T5六层 洪泰大族创新空间,北京吉星众创网络科技有限公司
2359,北京市朝阳区东三环北路甲26号博瑞大厦1608室,北京量子金服网络科技有限公司
2361,北京市朝阳区建国门外大街6号安邦金融中心B座10层,大连信雅达软件有限公司北京办事处
2362,北京市朝阳区安定路39号长新大厦10层,国联资产管理有限公司
2365,北京市海淀区清华科技园,北京华宇信息技术有限公司
2366,北京市东城区东直门南大街6号中纺大厦,北京图为先科技有限公司
2371,海淀区北四环信息路18号上地创新大厦,北京金山云网络技术有限公司
2375,朝阳区东三环北路甲26号博瑞大厦6、7层,宝宝树(北京)信息技术有限公司
2376,北京,北京浩然五洲软件技术有限公司
2377,北京朝阳区建国门外大街8号,纬创软件wistron
2378,北京市海淀去杏石口路益园文化创意产业基地C区5号楼三层,北京航天宏图信息技术股份有限公司
2379,北京市丰台区郭公庄中街北京方向A座房天下大厦,北京搜房互联网信息服务有限公司
2381,牡丹园泰兴大厦407,北京小川在线网络技术有限公司
2382,北京市朝阳区建国路77号华贸中心3座,北京博宇新光投资有限公司
2384,北京市丰台区郭公庄中街20号院A座,北京搜房互联网信息服务有限公司
2387,地铁九号线郭公庄站D口北京方向A座,北京搜房互联网信息服务有限公司
2389,北京市朝阳区建国路甲92号世茂大厦C座5层,和信丰泽投资担保(北京)有限公司
2390,北京市海淀区宝盛南路1号奥北软件园19号楼,随锐科技股份有限公司
2393,北京市昌平区东小口镇中东路398号院1号楼7层,海鸿达(北京)餐饮管理有限公司
2394,西直门方圆大厦,北京天宇正清科技有限公司
2396,北京市海淀区黑泉路宝盛广场C座4层,国网电力科学研究院北京科东电力控制系统有限责任公司
2398,北京市西城区车公庄大街4号新华1949文化创意园33栋一层,网智天元科技集团股份有限公司
2399,北京市宣武区庄胜广场中央办公楼南翼8层,北京联龙博通电子商务技术有限公司
2400,北京市石景山万达广场d座,华信永益(北京)信息技术有限公司
2403,工作地点：北京市西城区德外大街合生财富广场14楼,大连信雅达软件有限公司北京办事处
2406,北京市亦庄经济技术开发区（地铁亦庄线万源街地铁站B2出口往南200米）,北京天空卫士网络安全技术有限公司
2409,北京市东城区小牌坊胡同甲7号“银河soho”A座11层,凡普金科企业发展(上海)有限公司
2411,北京市朝阳区望京SOHO 2号塔楼A座11层,北京两只老虎电子商务有限公司
2412,北京市海淀区科学院南路2号融科资讯C座20F,百融金融信息服务股份有限公司
2413,北京市朝阳区酒仙桥中路24号院1号楼878东区7、8层,北京零点有数数据科技股份有限公司
2414,北京市朝阳区北四环四元桥宜家办公楼3层,博洛尼家居装饰(北京)有限公司
2417,北京市昌平区中关村生命科学园创新大厦,北京希望组生物科技有限公司
2418,北京经济技术开发区科创十四街五号院,四达时代集团
2420,北京市海淀区上地,北京鼎泰智源科技有限公司
2421,北京市海淀区北清路156号中关村环保科技示范园地锦路7号院9号楼竞业达大厦,北京竞业达数码科技有限公司
2425,北京市朝阳区霄云路26号鹏润大厦B座21层,国美在线电子商务有限公司
2426,北京市海淀区大柳树路17号富海国际港5层,北京万里红科技股份有限公司
2449,北京市宣武门外大街28号富卓大厦A座4层,北京互联新网科技发展有限公司
2452,北京市东城区东直门外大街46号天恒大厦A座12层1208室,北京集奥聚合科技有限公司
2461,北京市朝阳区光华soho,Gofun出行-首汽共享汽车
2465,昌平区龙域北街金域国际中心B座,蜂网供应链管理(上海)有限公司
2466,北京市朝阳区东三环中路1号北京环球金融中心东塔5层511,悠易互通(北京)广告有限公司
2467,东方科技园-氪空间，酒仙桥路52号院1号楼B座2层202,河北志晟信息技术股份有限公司
2470,河北省石家庄,北京启明星辰信息安全技术有限公司
2475,北京市丰台区丰台科技园ABP写字楼圆楼,国信优易数据有限公司
2476,北京市昌平区北七家未来科技城,中软信息系统工程有限公司
2477,北京市海淀区知春路致真大厦16层（西土城A口出）,北京华信杰通科技有限公司
2486,北京市海淀区永丰南路与北清路交汇处四维图新大厦,北京图为先科技有限公司
2487,北京、长沙、西安、大连、盘锦,东华软件股份公司
2489,北京市海淀区中关村紫金数码园3号楼东华合创大厦,东华软件股份公司
2490,北京市朝阳区望京利泽中园101号启明国际大厦8层,蓝港在线(北京)科技有限公司
2494,北京建国门外大街1号国贸大厦2座28层,中国国际金融股份有限公司
2496,北京市海淀区北四环西路19号科电大厦,中国科学院电子学研究所信息技术创新工程中心
2501,北京市东城区东直门南大街5号中青旅大厦16层,中青博联整合营销顾问股份有限公司
2506,9号线丰台科技园附近,新余高新区金泰亚盛咨询有限公司
2516,北京市海淀区学院南路62号中关村资本大厦407,北京圣康汇金科技有限公司
2518,北京市朝阳区阜通东大街1号院望京soho塔三40层,玖富金科控股集团有限责任公司
2520,北京市海淀区丰秀中路3号院7号楼,中网数据(北京)股份有限公司
2521,北京市朝阳区阜通东大街1号院望京SOHO3号楼B座42层,北京麒麟合盛网络技术有限公司
2522,昌平区腾讯众创空间,北京奥索斯科技有限公司
2525,中国传媒大学,北京艾利艾互联网科技股份有限公司
2526,北京市朝阳区霄云路26号,国美控股集团有限公司
2530,北京海淀区五彩城朱房路100号,上海小蚁科技有限公司
2532,北京市朝阳区北苑路甲13号院北辰泰岳大厦1塔18层,北京新媒传信科技有限公司(中国移动飞信开发及运营机构)
2534,北京爱钱帮财富科技有限公司,北京爱钱帮财富科技有限公司
2536,北京市朝阳区阜通东大街1号院望京SOHO中心T3 A座17层,北京钱方银通科技有限公司
2538,北京市海淀区丰秀中路3号院4号楼210室,恒泰艾普(北京)云技术有限公司
2539,北京市望京摩托罗拉大厦,新智超脑科技有限公司
2540,北京是朝阳区酒仙桥恒通商务园,亚创博彦(北京)科技有限公司咸阳办事处
2542,北京市海淀区王庄路1号清华同方科技广场D座,万库标杆科技有限公司
2546,北京市海淀区上地信息路1号院国际科技创业园A栋3层,北京精友时代信息技术发展有限公司
2551,北京经济技术开发区科创六街（北京亦庄生物医药园B2栋）,安诺优达基因科技(北京)有限公司
2555,北京市海淀区科学院南路2号融科资讯中心B座12层,Pivotal 毕威拓科技（北京）有限公司
2557,北京市海淀区上地软件园南路57号八维研修学校6号科技楼,北京斗米优聘科技发展有限公司
2558,北京市朝阳区西大望路甲12号（国家广告园）主楼AB栋二层,北京乐语世纪科技集团有限公司
2562,北京市海淀区万柳东路新起点嘉园12-2005,北京航天光达科技有限公司
2563,北京市朝阳区建国路92号世茂大厦C座13层,和信电子商务有限公司
2565,北京市丰台区南四环丰台科技园,信和汇诚信用管理(北京)有限公司
2578,北京市丰台区南四环西路186号一区1号楼3层20室,北京商高科技有限公司
2592,北京市朝阳区北苑路甲13号院1号楼22层,北京神州泰岳软件股份有限公司
2593,安定门（中交建）,北京奥索斯科技有限公司
2597,北京市东城区白桥大街15号嘉禾国信大厦s座6F,北京天神互动科技有限公司
2599,北京市西城区金融大街4号金益大厦,中软国际ETC
2602,北京市朝阳区建国路93号院万达广场A座1901,中鸿基控股有限公司
2604,北京市海淀区宝盛南路奥北科技园25号楼（独栋写字楼）,北京比特大陆科技有限公司
2605,北京市朝阳区东三环北路乙2号海南航空大厦A座7层,北京网利科技有限公司
2606,公司总部地址：北京经济技术开发区西环中路6号（100176）,北京久其软件股份有限公司
2607,北京市朝阳区望京SOHO T1-B-120706,北京品冠天成科技有限公司
2609,北京市海淀区海淀大街3号鼎好大厦B座9层,北京知行锐景科技有限公司
2615,北京海淀区中关村丹棱街18号创富大厦8层808,北京亚康环宇科技有限公司
2637,北京市朝阳区望京SOHO 塔三A座21,北京知识印象科技有限公司
2657,北京市朝阳区酒仙桥路10号星城国际大厦C座16层,飞鹤乳业
2658,北京市朝阳区工人体育场北路4号院凯富大厦3层,中融民信资本管理有限公司
2660,北京市海淀区上地东路1号华控大厦  北京天融信,北京天融信科技有限公司
2663,北京丰台区南四环西路186号 汉威国际广场4号楼2-6层,北京海鑫科金高科技股份有限公司
2674,北京市朝阳区农展馆南路13号瑞辰国际中心11层1107,北京互连众信科技有限公司
2687,北京海淀中关村南36号湖北大厦,象翌微链科技发展有限公司
2691,北京市朝阳区光华路9号SOHO,深圳索信达数据技术股份有限公司
2692,北京市 东城区 圣唐古驿文化创意园 2号,恒信东方文化股份有限公司
2693,朝阳区望京东路8号锐创国际大厦1号楼2层 ,汉柏科技有限公司
2696,北京朝阳区望京东路8号锐创国际大厦1号楼2层,汉柏科技有限公司
2697,北京市朝阳区朝外大街甲6号万通中心D座10层,易宝支付有限公司
